Resp	Phase	City	CityN	Conf
22581	2	Jakarta (Mitra Market Research )	1	579
22582	2	Jakarta (Mitra Market Research )	1	189
22583	2	Jakarta (Mitra Market Research )	1	701
22584	2	Jakarta (Mitra Market Research )	1	338
22585	2	Jakarta (Mitra Market Research )	1	762
22586	2	Jakarta (Mitra Market Research )	1	894
22587	2	Jakarta (Mitra Market Research )	1	451
22588	2	Jakarta (Mitra Market Research )	1	364
22589	2	Jakarta (Mitra Market Research )	1	811
22590	2	Jakarta (Mitra Market Research )	1	354
22591	2	Jakarta (Mitra Market Research )	1	871
22592	2	Jakarta (Mitra Market Research )	1	664
22593	2	Jakarta (Mitra Market Research )	1	694
22594	2	Jakarta (Mitra Market Research )	1	565
22595	2	Jakarta (Mitra Market Research )	1	731
22596	2	Jakarta (Mitra Market Research )	1	433
22597	2	Jakarta (Mitra Market Research )	1	715
22598	2	Jakarta (Mitra Market Research )	1	319
22599	2	Jakarta (Mitra Market Research )	1	348
226	1	Test	2	158
22600	2	Jakarta (Mitra Market Research )	1	068
22601	2	Jakarta (Mitra Market Research )	1	388
22602	2	Jakarta (Mitra Market Research )	1	796
22603	2	Jakarta (Mitra Market Research )	1	423
22604	2	Jakarta (Mitra Market Research )	1	276
22605	2	Jakarta (Mitra Market Research )	1	446
22606	2	Jakarta (Mitra Market Research )	1	342
22607	2	Jakarta (Mitra Market Research )	1	194
22608	2	Jakarta (Mitra Market Research )	1	383
22609	2	Jakarta (Mitra Market Research )	1	585
22610	2	Jakarta (Mitra Market Research )	1	127
22611	2	Jakarta (Mitra Market Research )	1	798
22612	2	Jakarta (Mitra Market Research )	1	255
22613	2	Jakarta (Mitra Market Research )	1	174
22614	2	Jakarta (Mitra Market Research )	1	882
22615	2	Jakarta (Mitra Market Research )	1	217
22616	2	Jakarta (Mitra Market Research )	1	143
22617	2	Jakarta (Mitra Market Research )	1	238
22618	2	Jakarta (Mitra Market Research )	1	999
22619	2	Jakarta (Mitra Market Research )	1	809
22620	2	Jakarta (Mitra Market Research )	1	545
22621	2	Jakarta (Mitra Market Research )	1	789
22622	2	Jakarta (Mitra Market Research )	1	784
22623	2	Jakarta (Mitra Market Research )	1	806
22624	2	Jakarta (Mitra Market Research )	1	991
22625	2	Jakarta (Mitra Market Research )	1	769
22626	2	Jakarta (Mitra Market Research )	1	466
22627	2	Jakarta (Mitra Market Research )	1	902
22628	2	Jakarta (Mitra Market Research )	1	667
22629	2	Jakarta (Mitra Market Research )	1	845
22630	2	Jakarta (Mitra Market Research )	1	539
22631	2	Jakarta (Mitra Market Research )	1	773
22632	2	Jakarta (Mitra Market Research )	1	108
22633	2	Jakarta (Mitra Market Research )	1	103
22634	2	Jakarta (Mitra Market Research )	1	226
22635	2	Jakarta (Mitra Market Research )	1	712
22636	2	Jakarta (Mitra Market Research )	1	178
22637	2	Jakarta (Mitra Market Research )	1	566
22638	2	Jakarta (Mitra Market Research )	1	766
22639	2	Jakarta (Mitra Market Research )	1	621
22640	2	Jakarta (Mitra Market Research )	1	524
22641	2	Jakarta (Mitra Market Research )	1	219
22642	2	Jakarta (Mitra Market Research )	1	621
22643	2	Jakarta (Mitra Market Research )	1	413
22644	2	Jakarta (Mitra Market Research )	1	372
22645	2	Jakarta (Mitra Market Research )	1	207
22646	2	Jakarta (Mitra Market Research )	1	408
22647	2	Jakarta (Mitra Market Research )	1	124
22648	2	Jakarta (Mitra Market Research )	1	329
22649	2	Jakarta (Mitra Market Research )	1	901
22650	2	Jakarta (Mitra Market Research )	1	438
22651	2	Jakarta (Mitra Market Research )	1	022
22652	2	Jakarta (Mitra Market Research )	1	078
22653	2	Jakarta (Mitra Market Research )	1	567
22654	2	Jakarta (Mitra Market Research )	1	167
22655	2	Jakarta (Mitra Market Research )	1	106
22656	2	Jakarta (Mitra Market Research )	1	313
22657	2	Jakarta (Mitra Market Research )	1	732
22658	2	Jakarta (Mitra Market Research )	1	333
22659	2	Jakarta (Mitra Market Research )	1	039
22660	2	Jakarta (Mitra Market Research )	1	542
22661	2	Jakarta (Mitra Market Research )	1	816
22662	2	Jakarta (Mitra Market Research )	1	658
22663	2	Jakarta (Mitra Market Research )	1	727
22664	2	Jakarta (Mitra Market Research )	1	993
22665	2	Jakarta (Mitra Market Research )	1	087
22666	2	Jakarta (Mitra Market Research )	1	777
22667	2	Jakarta (Mitra Market Research )	1	402
22668	2	Jakarta (Mitra Market Research )	1	626
22669	2	Jakarta (Mitra Market Research )	1	675
22670	2	Jakarta (Mitra Market Research )	1	069
22671	2	Jakarta (Mitra Market Research )	1	796
22672	2	Jakarta (Mitra Market Research )	1	028
22673	2	Jakarta (Mitra Market Research )	1	483
22674	2	Jakarta (Mitra Market Research )	1	593
22675	2	Jakarta (Mitra Market Research )	1	984
22676	2	Jakarta (Mitra Market Research )	1	893
22677	2	Jakarta (Mitra Market Research )	1	121
22678	2	Jakarta (Mitra Market Research )	1	688
22679	2	Jakarta (Mitra Market Research )	1	388
22680	2	Jakarta (Mitra Market Research )	1	551
22681	2	Jakarta (Mitra Market Research )	1	562
22682	2	Jakarta (Mitra Market Research )	1	242
22683	2	Jakarta (Mitra Market Research )	1	175
22684	2	Jakarta (Mitra Market Research )	1	305
22685	2	Jakarta (Mitra Market Research )	1	397
22686	2	Jakarta (Mitra Market Research )	1	508
22687	2	Jakarta (Mitra Market Research )	1	692
22688	2	Jakarta (Mitra Market Research )	1	788
22689	2	Jakarta (Mitra Market Research )	1	593
22690	2	Jakarta (Mitra Market Research )	1	387
22691	2	Jakarta (Mitra Market Research )	1	524
22692	2	Jakarta (Mitra Market Research )	1	842
22693	2	Jakarta (Mitra Market Research )	1	218
22694	2	Jakarta (Mitra Market Research )	1	968
22695	2	Jakarta (Mitra Market Research )	1	968
22696	2	Jakarta (Mitra Market Research )	1	332
22697	2	Jakarta (Mitra Market Research )	1	954
22698	2	Jakarta (Mitra Market Research )	1	583
22699	2	Jakarta (Mitra Market Research )	1	915
227	1	Test	2	257
22700	2	Jakarta (Mitra Market Research )	1	682
22701	2	Jakarta (Mitra Market Research )	1	698
22702	2	Jakarta (Mitra Market Research )	1	033
22703	2	Jakarta (Mitra Market Research )	1	104
22704	2	Jakarta (Mitra Market Research )	1	282
22705	2	Jakarta (Mitra Market Research )	1	784
22706	2	Jakarta (Mitra Market Research )	1	137
22707	2	Jakarta (Mitra Market Research )	1	797
22708	2	Jakarta (Mitra Market Research )	1	966
22709	2	Jakarta (Mitra Market Research )	1	387
22710	2	Jakarta (Mitra Market Research )	1	422
22711	2	Jakarta (Mitra Market Research )	1	309
22712	2	Jakarta (Mitra Market Research )	1	689
22713	2	Jakarta (Mitra Market Research )	1	581
22714	2	Jakarta (Mitra Market Research )	1	941
22715	2	Jakarta (Mitra Market Research )	1	922
22716	2	Jakarta (Mitra Market Research )	1	304
22717	2	Jakarta (Mitra Market Research )	1	998
22718	2	Jakarta (Mitra Market Research )	1	448
22719	2	Jakarta (Mitra Market Research )	1	971
22720	2	Jakarta (Mitra Market Research )	1	789
22721	2	Jakarta (Mitra Market Research )	1	296
22722	2	Jakarta (Mitra Market Research )	1	589
22723	2	Jakarta (Mitra Market Research )	1	408
22724	2	Jakarta (Mitra Market Research )	1	137
22725	2	Jakarta (Mitra Market Research )	1	325
22726	2	Jakarta (Mitra Market Research )	1	068
22727	2	Jakarta (Mitra Market Research )	1	399
22728	2	Jakarta (Mitra Market Research )	1	675
22729	2	Jakarta (Mitra Market Research )	1	642
22730	2	Jakarta (Mitra Market Research )	1	416
22731	2	Jakarta (Mitra Market Research )	1	584
22732	2	Jakarta (Mitra Market Research )	1	215
22733	2	Jakarta (Mitra Market Research )	1	475
22734	2	Jakarta (Mitra Market Research )	1	668
22735	2	Jakarta (Mitra Market Research )	1	626
22736	2	Jakarta (Mitra Market Research )	1	104
22737	2	Jakarta (Mitra Market Research )	1	111
22738	2	Jakarta (Mitra Market Research )	1	516
22739	2	Jakarta (Mitra Market Research )	1	684
22740	2	Jakarta (Mitra Market Research )	1	473
22741	2	Jakarta (Mitra Market Research )	1	995
22742	2	Jakarta (Mitra Market Research )	1	565
22743	2	Jakarta (Mitra Market Research )	1	308
22744	2	Jakarta (Mitra Market Research )	1	394
22745	2	Jakarta (Mitra Market Research )	1	912
22746	2	Jakarta (Mitra Market Research )	1	235
22747	2	Jakarta (Mitra Market Research )	1	827
22748	2	Jakarta (Mitra Market Research )	1	049
22749	2	Jakarta (Mitra Market Research )	1	267
22750	2	Jakarta (Mitra Market Research )	1	559
22751	2	Jakarta (Mitra Market Research )	1	703
22752	2	Jakarta (Mitra Market Research )	1	482
22753	2	Jakarta (Mitra Market Research )	1	786
22754	2	Jakarta (Mitra Market Research )	1	871
22755	2	Jakarta (Mitra Market Research )	1	656
22756	2	Jakarta (Mitra Market Research )	1	598
22757	2	Jakarta (Mitra Market Research )	1	378
22758	2	Jakarta (Mitra Market Research )	1	263
22759	2	Jakarta (Mitra Market Research )	1	832
22760	2	Jakarta (Mitra Market Research )	1	261
22761	2	Jakarta (Mitra Market Research )	1	761
22762	2	Jakarta (Mitra Market Research )	1	728
22763	2	Jakarta (Mitra Market Research )	1	999
22764	2	Jakarta (Mitra Market Research )	1	096
22765	2	Jakarta (Mitra Market Research )	1	219
22766	2	Jakarta (Mitra Market Research )	1	812
22767	2	Jakarta (Mitra Market Research )	1	449
22768	2	Jakarta (Mitra Market Research )	1	507
22769	2	Jakarta (Mitra Market Research )	1	019
22770	2	Jakarta (Mitra Market Research )	1	553
22771	2	Jakarta (Mitra Market Research )	1	565
22772	2	Jakarta (Mitra Market Research )	1	276
22773	2	Jakarta (Mitra Market Research )	1	355
22774	2	Jakarta (Mitra Market Research )	1	243
22775	2	Jakarta (Mitra Market Research )	1	578
22776	2	Jakarta (Mitra Market Research )	1	838
22777	2	Jakarta (Mitra Market Research )	1	457
22778	2	Jakarta (Mitra Market Research )	1	136
22779	2	Jakarta (Mitra Market Research )	1	241
22780	2	Jakarta (Mitra Market Research )	1	922
22781	2	Jakarta (Mitra Market Research )	1	232
22782	2	Jakarta (Mitra Market Research )	1	393
22783	2	Jakarta (Mitra Market Research )	1	395
22784	2	Jakarta (Mitra Market Research )	1	052
22785	2	Jakarta (Mitra Market Research )	1	893
22786	2	Jakarta (Mitra Market Research )	1	103
22787	2	Jakarta (Mitra Market Research )	1	696
22788	2	Jakarta (Mitra Market Research )	1	788
22789	2	Jakarta (Mitra Market Research )	1	619
22790	2	Jakarta (Mitra Market Research )	1	132
22791	2	Jakarta (Mitra Market Research )	1	766
22792	2	Jakarta (Mitra Market Research )	1	953
22793	2	Jakarta (Mitra Market Research )	1	396
22794	2	Jakarta (Mitra Market Research )	1	902
22795	2	Jakarta (Mitra Market Research )	1	934
22796	2	Jakarta (Mitra Market Research )	1	781
22797	2	Jakarta (Mitra Market Research )	1	319
22798	2	Jakarta (Mitra Market Research )	1	933
22799	2	Jakarta (Mitra Market Research )	1	402
228	1	Test	2	919
22800	2	Jakarta (Mitra Market Research )	1	862
22801	2	Jakarta (Mitra Market Research )	1	932
22802	2	Jakarta (Mitra Market Research )	1	866
22803	2	Jakarta (Mitra Market Research )	1	277
22804	2	Jakarta (Mitra Market Research )	1	311
22805	2	Jakarta (Mitra Market Research )	1	191
22806	2	Jakarta (Mitra Market Research )	1	303
22807	2	Jakarta (Mitra Market Research )	1	469
22808	2	Jakarta (Mitra Market Research )	1	644
22809	2	Jakarta (Mitra Market Research )	1	864
22810	2	Jakarta (Mitra Market Research )	1	625
22811	2	Jakarta (Mitra Market Research )	1	292
22812	2	Jakarta (Mitra Market Research )	1	027
22813	2	Jakarta (Mitra Market Research )	1	491
22814	2	Jakarta (Mitra Market Research )	1	249
22815	2	Jakarta (Mitra Market Research )	1	589
22816	2	Jakarta (Mitra Market Research )	1	861
22817	2	Jakarta (Mitra Market Research )	1	797
22818	2	Jakarta (Mitra Market Research )	1	182
22819	2	Jakarta (Mitra Market Research )	1	151
22820	2	Jakarta (Mitra Market Research )	1	323
22821	2	Jakarta (Mitra Market Research )	1	208
22822	2	Jakarta (Mitra Market Research )	1	395
22823	2	Jakarta (Mitra Market Research )	1	478
22824	2	Jakarta (Mitra Market Research )	1	924
22825	2	Jakarta (Mitra Market Research )	1	205
22826	2	Jakarta (Mitra Market Research )	1	961
22827	2	Jakarta (Mitra Market Research )	1	847
22828	2	Jakarta (Mitra Market Research )	1	201
22829	2	Jakarta (Mitra Market Research )	1	009
22830	2	Jakarta (Mitra Market Research )	1	849
22831	2	Jakarta (Mitra Market Research )	1	347
22832	2	Jakarta (Mitra Market Research )	1	421
22833	2	Jakarta (Mitra Market Research )	1	768
22834	2	Jakarta (Mitra Market Research )	1	051
22835	2	Jakarta (Mitra Market Research )	1	945
22836	2	Jakarta (Mitra Market Research )	1	927
22837	2	Jakarta (Mitra Market Research )	1	571
22838	2	Jakarta (Mitra Market Research )	1	806
22839	2	Jakarta (Mitra Market Research )	1	323
22840	2	Jakarta (Mitra Market Research )	1	758
22841	2	Jakarta (Mitra Market Research )	1	713
22842	2	Jakarta (Mitra Market Research )	1	358
22843	2	Jakarta (Mitra Market Research )	1	066
22844	2	Jakarta (Mitra Market Research )	1	353
22845	2	Jakarta (Mitra Market Research )	1	635
22846	2	Jakarta (Mitra Market Research )	1	749
22847	2	Jakarta (Mitra Market Research )	1	008
22848	2	Jakarta (Mitra Market Research )	1	329
22849	2	Jakarta (Mitra Market Research )	1	127
22850	2	Jakarta (Mitra Market Research )	1	032
22851	2	Jakarta (Mitra Market Research )	1	383
22852	2	Jakarta (Mitra Market Research )	1	521
22853	2	Jakarta (Mitra Market Research )	1	135
22854	2	Jakarta (Mitra Market Research )	1	835
22855	2	Jakarta (Mitra Market Research )	1	726
22856	2	Jakarta (Mitra Market Research )	1	831
22857	2	Jakarta (Mitra Market Research )	1	696
22858	2	Jakarta (Mitra Market Research )	1	636
22859	2	Jakarta (Mitra Market Research )	1	863
22860	2	Jakarta (Mitra Market Research )	1	966
22861	2	Jakarta (Mitra Market Research )	1	021
22862	2	Jakarta (Mitra Market Research )	1	512
22863	2	Jakarta (Mitra Market Research )	1	127
22864	2	Jakarta (Mitra Market Research )	1	647
22865	2	Jakarta (Mitra Market Research )	1	635
22866	2	Jakarta (Mitra Market Research )	1	789
22867	2	Jakarta (Mitra Market Research )	1	808
22868	2	Jakarta (Mitra Market Research )	1	813
22869	2	Jakarta (Mitra Market Research )	1	901
22870	2	Jakarta (Mitra Market Research )	1	953
22871	2	Jakarta (Mitra Market Research )	1	265
22872	2	Jakarta (Mitra Market Research )	1	297
22873	2	Jakarta (Mitra Market Research )	1	788
22874	2	Jakarta (Mitra Market Research )	1	457
22875	2	Jakarta (Mitra Market Research )	1	837
22876	2	Jakarta (Mitra Market Research )	1	521
22877	2	Jakarta (Mitra Market Research )	1	297
22878	2	Jakarta (Mitra Market Research )	1	734
22879	2	Jakarta (Mitra Market Research )	1	171
22880	2	Jakarta (Mitra Market Research )	1	476
22881	2	Jakarta (Mitra Market Research )	1	334
22882	2	Jakarta (Mitra Market Research )	1	526
22883	2	Jakarta (Mitra Market Research )	1	924
22884	2	Jakarta (Mitra Market Research )	1	371
22885	2	Jakarta (Mitra Market Research )	1	202
22886	2	Jakarta (Mitra Market Research )	1	544
22887	2	Jakarta (Mitra Market Research )	1	093
22888	2	Jakarta (Mitra Market Research )	1	274
22889	2	Jakarta (Mitra Market Research )	1	099
22890	2	Jakarta (Mitra Market Research )	1	046
22891	2	Jakarta (Mitra Market Research )	1	959
22892	2	Jakarta (Mitra Market Research )	1	155
22893	2	Jakarta (Mitra Market Research )	1	898
22894	2	Jakarta (Mitra Market Research )	1	718
22895	2	Jakarta (Mitra Market Research )	1	453
22896	2	Jakarta (Mitra Market Research )	1	189
22897	2	Jakarta (Mitra Market Research )	1	684
22898	2	Jakarta (Mitra Market Research )	1	913
22899	2	Jakarta (Mitra Market Research )	1	071
229	1	Test	2	596
22900	2	Jakarta (Mitra Market Research )	1	016
22901	2	Jakarta (Mitra Market Research )	1	851
22902	2	Jakarta (Mitra Market Research )	1	688
22903	2	Jakarta (Mitra Market Research )	1	805
22904	2	Jakarta (Mitra Market Research )	1	304
22905	2	Jakarta (Mitra Market Research )	1	258
22906	2	Jakarta (Mitra Market Research )	1	176
22907	2	Jakarta (Mitra Market Research )	1	486
22908	2	Jakarta (Mitra Market Research )	1	113
22909	2	Jakarta (Mitra Market Research )	1	784
22910	2	Jakarta (Mitra Market Research )	1	189
22911	2	Jakarta (Mitra Market Research )	1	149
22912	2	Jakarta (Mitra Market Research )	1	844
22913	2	Jakarta (Mitra Market Research )	1	609
22914	2	Jakarta (Mitra Market Research )	1	012
22915	2	Jakarta (Mitra Market Research )	1	679
22916	2	Jakarta (Mitra Market Research )	1	492
22917	2	Jakarta (Mitra Market Research )	1	006
22918	2	Jakarta (Mitra Market Research )	1	036
22919	2	Jakarta (Mitra Market Research )	1	884
22920	2	Jakarta (Mitra Market Research )	1	495
22921	2	Jakarta (Mitra Market Research )	1	363
22922	2	Jakarta (Mitra Market Research )	1	762
22923	2	Jakarta (Mitra Market Research )	1	837
22924	2	Jakarta (Mitra Market Research )	1	581
22925	2	Jakarta (Mitra Market Research )	1	511
22926	2	Jakarta (Mitra Market Research )	1	798
22927	2	Jakarta (Mitra Market Research )	1	248
22928	2	Jakarta (Mitra Market Research )	1	453
22929	2	Jakarta (Mitra Market Research )	1	694
22930	2	Jakarta (Mitra Market Research )	1	456
22931	2	Jakarta (Mitra Market Research )	1	907
22932	2	Jakarta (Mitra Market Research )	1	383
22933	2	Jakarta (Mitra Market Research )	1	012
22934	2	Jakarta (Mitra Market Research )	1	203
22935	2	Jakarta (Mitra Market Research )	1	649
22936	2	Jakarta (Mitra Market Research )	1	665
22937	2	Jakarta (Mitra Market Research )	1	424
22938	2	Jakarta (Mitra Market Research )	1	081
22939	2	Jakarta (Mitra Market Research )	1	539
22940	2	Jakarta (Mitra Market Research )	1	377
22941	2	Jakarta (Mitra Market Research )	1	262
22942	2	Jakarta (Mitra Market Research )	1	364
22943	2	Jakarta (Mitra Market Research )	1	525
22944	2	Jakarta (Mitra Market Research )	1	396
22945	2	Jakarta (Mitra Market Research )	1	969
22946	2	Jakarta (Mitra Market Research )	1	192
22947	2	Jakarta (Mitra Market Research )	1	731
22948	2	Jakarta (Mitra Market Research )	1	037
22949	2	Jakarta (Mitra Market Research )	1	141
22950	2	Jakarta (Mitra Market Research )	1	125
22951	2	Jakarta (Mitra Market Research )	1	019
22952	2	Jakarta (Mitra Market Research )	1	583
22953	2	Jakarta (Mitra Market Research )	1	661
22954	2	Jakarta (Mitra Market Research )	1	699
22955	2	Jakarta (Mitra Market Research )	1	278
22956	2	Jakarta (Mitra Market Research )	1	989
22957	2	Jakarta (Mitra Market Research )	1	251
22958	2	Jakarta (Mitra Market Research )	1	919
22959	2	Jakarta (Mitra Market Research )	1	269
22960	2	Jakarta (Mitra Market Research )	1	003
22961	2	Jakarta (Mitra Market Research )	1	384
22962	2	Jakarta (Mitra Market Research )	1	159
22963	2	Jakarta (Mitra Market Research )	1	565
22964	2	Jakarta (Mitra Market Research )	1	621
22965	2	Jakarta (Mitra Market Research )	1	365
22966	2	Jakarta (Mitra Market Research )	1	754
22967	2	Jakarta (Mitra Market Research )	1	905
22968	2	Jakarta (Mitra Market Research )	1	532
22969	2	Jakarta (Mitra Market Research )	1	421
22970	2	Jakarta (Mitra Market Research )	1	922
22971	2	Jakarta (Mitra Market Research )	1	517
22972	2	Jakarta (Mitra Market Research )	1	727
22973	2	Jakarta (Mitra Market Research )	1	939
22974	2	Jakarta (Mitra Market Research )	1	575
22975	2	Jakarta (Mitra Market Research )	1	692
22976	2	Jakarta (Mitra Market Research )	1	883
22977	2	Jakarta (Mitra Market Research )	1	427
22978	2	Jakarta (Mitra Market Research )	1	956
22979	2	Jakarta (Mitra Market Research )	1	655
22980	2	Jakarta (Mitra Market Research )	1	954
22981	2	Jakarta (Mitra Market Research )	1	508
22982	2	Jakarta (Mitra Market Research )	1	135
22983	2	Jakarta (Mitra Market Research )	1	395
22984	2	Jakarta (Mitra Market Research )	1	278
22985	2	Jakarta (Mitra Market Research )	1	374
22986	2	Jakarta (Mitra Market Research )	1	167
22987	2	Jakarta (Mitra Market Research )	1	845
22988	2	Jakarta (Mitra Market Research )	1	854
22989	2	Jakarta (Mitra Market Research )	1	079
22990	2	Jakarta (Mitra Market Research )	1	548
22991	2	Jakarta (Mitra Market Research )	1	153
22992	2	Jakarta (Mitra Market Research )	1	288
22993	2	Jakarta (Mitra Market Research )	1	024
22994	2	Jakarta (Mitra Market Research )	1	915
22995	2	Jakarta (Mitra Market Research )	1	901
22996	2	Jakarta (Mitra Market Research )	1	575
22997	2	Jakarta (Mitra Market Research )	1	396
22998	2	Jakarta (Mitra Market Research )	1	168
22999	2	Jakarta (Mitra Market Research )	1	616
230	1	Test	2	938
231	1	Test	2	059
23101	3	Jakarta (Mitra Market Research )	1	544
23102	3	Jakarta (Mitra Market Research )	1	658
23103	3	Jakarta (Mitra Market Research )	1	651
23104	3	Jakarta (Mitra Market Research )	1	782
23105	3	Jakarta (Mitra Market Research )	1	652
23106	3	Jakarta (Mitra Market Research )	1	912
23107	3	Jakarta (Mitra Market Research )	1	901
23108	3	Jakarta (Mitra Market Research )	1	787
23109	3	Jakarta (Mitra Market Research )	1	353
23110	3	Jakarta (Mitra Market Research )	1	603
23111	3	Jakarta (Mitra Market Research )	1	631
23112	3	Jakarta (Mitra Market Research )	1	568
23113	3	Jakarta (Mitra Market Research )	1	677
23114	3	Jakarta (Mitra Market Research )	1	579
23115	3	Jakarta (Mitra Market Research )	1	361
23116	3	Jakarta (Mitra Market Research )	1	448
23117	3	Jakarta (Mitra Market Research )	1	721
23118	3	Jakarta (Mitra Market Research )	1	068
23119	3	Jakarta (Mitra Market Research )	1	858
23120	3	Jakarta (Mitra Market Research )	1	442
23121	3	Jakarta (Mitra Market Research )	1	952
23122	3	Jakarta (Mitra Market Research )	1	852
23123	3	Jakarta (Mitra Market Research )	1	587
23124	3	Jakarta (Mitra Market Research )	1	867
23125	3	Jakarta (Mitra Market Research )	1	568
23126	3	Jakarta (Mitra Market Research )	1	549
23127	3	Jakarta (Mitra Market Research )	1	627
23128	3	Jakarta (Mitra Market Research )	1	952
23129	3	Jakarta (Mitra Market Research )	1	287
23130	3	Jakarta (Mitra Market Research )	1	945
23131	3	Jakarta (Mitra Market Research )	1	809
23132	3	Jakarta (Mitra Market Research )	1	545
23133	3	Jakarta (Mitra Market Research )	1	077
23134	3	Jakarta (Mitra Market Research )	1	395
23135	3	Jakarta (Mitra Market Research )	1	471
23136	3	Jakarta (Mitra Market Research )	1	462
23137	3	Jakarta (Mitra Market Research )	1	917
23138	3	Jakarta (Mitra Market Research )	1	697
23139	3	Jakarta (Mitra Market Research )	1	715
23140	3	Jakarta (Mitra Market Research )	1	088
23141	3	Jakarta (Mitra Market Research )	1	115
23142	3	Jakarta (Mitra Market Research )	1	982
23143	3	Jakarta (Mitra Market Research )	1	612
23144	3	Jakarta (Mitra Market Research )	1	142
23145	3	Jakarta (Mitra Market Research )	1	665
23146	3	Jakarta (Mitra Market Research )	1	103
23147	3	Jakarta (Mitra Market Research )	1	931
23148	3	Jakarta (Mitra Market Research )	1	747
23149	3	Jakarta (Mitra Market Research )	1	382
23150	3	Jakarta (Mitra Market Research )	1	315
23151	3	Jakarta (Mitra Market Research )	1	224
23152	3	Jakarta (Mitra Market Research )	1	377
23153	3	Jakarta (Mitra Market Research )	1	057
23154	3	Jakarta (Mitra Market Research )	1	202
23155	3	Jakarta (Mitra Market Research )	1	012
23156	3	Jakarta (Mitra Market Research )	1	755
23157	3	Jakarta (Mitra Market Research )	1	559
23158	3	Jakarta (Mitra Market Research )	1	391
23159	3	Jakarta (Mitra Market Research )	1	408
23160	3	Jakarta (Mitra Market Research )	1	192
23161	3	Jakarta (Mitra Market Research )	1	412
23162	3	Jakarta (Mitra Market Research )	1	766
23163	3	Jakarta (Mitra Market Research )	1	581
23164	3	Jakarta (Mitra Market Research )	1	693
23165	3	Jakarta (Mitra Market Research )	1	948
23166	3	Jakarta (Mitra Market Research )	1	041
23167	3	Jakarta (Mitra Market Research )	1	192
23168	3	Jakarta (Mitra Market Research )	1	694
23169	3	Jakarta (Mitra Market Research )	1	358
23170	3	Jakarta (Mitra Market Research )	1	768
23171	3	Jakarta (Mitra Market Research )	1	737
23172	3	Jakarta (Mitra Market Research )	1	253
23173	3	Jakarta (Mitra Market Research )	1	169
23174	3	Jakarta (Mitra Market Research )	1	255
23175	3	Jakarta (Mitra Market Research )	1	521
23176	3	Jakarta (Mitra Market Research )	1	456
23177	3	Jakarta (Mitra Market Research )	1	437
23178	3	Jakarta (Mitra Market Research )	1	014
23179	3	Jakarta (Mitra Market Research )	1	225
23180	3	Jakarta (Mitra Market Research )	1	681
23181	3	Jakarta (Mitra Market Research )	1	879
23182	3	Jakarta (Mitra Market Research )	1	485
23183	3	Jakarta (Mitra Market Research )	1	285
23184	3	Jakarta (Mitra Market Research )	1	094
23185	3	Jakarta (Mitra Market Research )	1	587
23186	3	Jakarta (Mitra Market Research )	1	223
23187	3	Jakarta (Mitra Market Research )	1	426
23188	3	Jakarta (Mitra Market Research )	1	214
23189	3	Jakarta (Mitra Market Research )	1	455
23190	3	Jakarta (Mitra Market Research )	1	381
23191	3	Jakarta (Mitra Market Research )	1	733
23192	3	Jakarta (Mitra Market Research )	1	406
23193	3	Jakarta (Mitra Market Research )	1	117
23194	3	Jakarta (Mitra Market Research )	1	935
23195	3	Jakarta (Mitra Market Research )	1	909
23196	3	Jakarta (Mitra Market Research )	1	335
23197	3	Jakarta (Mitra Market Research )	1	909
23198	3	Jakarta (Mitra Market Research )	1	265
23199	3	Jakarta (Mitra Market Research )	1	111
232	1	Test	2	178
23200	3	Jakarta (Mitra Market Research )	1	757
23201	3	Jakarta (Mitra Market Research )	1	223
23202	3	Jakarta (Mitra Market Research )	1	678
23203	3	Jakarta (Mitra Market Research )	1	989
23204	3	Jakarta (Mitra Market Research )	1	862
23205	3	Jakarta (Mitra Market Research )	1	965
23206	3	Jakarta (Mitra Market Research )	1	619
23207	3	Jakarta (Mitra Market Research )	1	555
23208	3	Jakarta (Mitra Market Research )	1	175
23209	3	Jakarta (Mitra Market Research )	1	727
23210	3	Jakarta (Mitra Market Research )	1	209
23211	3	Jakarta (Mitra Market Research )	1	588
23212	3	Jakarta (Mitra Market Research )	1	505
23213	3	Jakarta (Mitra Market Research )	1	569
23214	3	Jakarta (Mitra Market Research )	1	572
23215	3	Jakarta (Mitra Market Research )	1	125
23216	3	Jakarta (Mitra Market Research )	1	128
23217	3	Jakarta (Mitra Market Research )	1	528
23218	3	Jakarta (Mitra Market Research )	1	613
23219	3	Jakarta (Mitra Market Research )	1	889
23220	3	Jakarta (Mitra Market Research )	1	962
23221	3	Jakarta (Mitra Market Research )	1	414
23222	3	Jakarta (Mitra Market Research )	1	932
23223	3	Jakarta (Mitra Market Research )	1	872
23224	3	Jakarta (Mitra Market Research )	1	109
23225	3	Jakarta (Mitra Market Research )	1	571
23226	3	Jakarta (Mitra Market Research )	1	185
23227	3	Jakarta (Mitra Market Research )	1	075
23228	3	Jakarta (Mitra Market Research )	1	924
23229	3	Jakarta (Mitra Market Research )	1	458
23230	3	Jakarta (Mitra Market Research )	1	499
23231	3	Jakarta (Mitra Market Research )	1	537
23232	3	Jakarta (Mitra Market Research )	1	135
23233	3	Jakarta (Mitra Market Research )	1	899
23234	3	Jakarta (Mitra Market Research )	1	753
23235	3	Jakarta (Mitra Market Research )	1	173
23236	3	Jakarta (Mitra Market Research )	1	987
23237	3	Jakarta (Mitra Market Research )	1	981
